"id";"Name";"Address1";"Address2";"City";"Province";"Postal";"Fee";"Lat";"Lng"
156;"CALGARY CO-OP PHARMACY #14";"100 - 250 SHAWVILLE BLVD SW";"";"CALGARY";"AB";"T2Y2Z7";"$12.30";"50.9024645";"-114.0681538"
157;"MEDICINE SHOPPE PHARMACY #111";"8180 MACLEOD TRAIL S.E.";"#114";"CALGARY";"AB";"T2H2B8";"$12.30";"50.9818493";"-114.0704298"
158;"VIET HOA PHARMACY";"102-1817, 48TH ST. SE";"";"CALGARY";"AB";"T2B1L9";"$12.30";"51.0371094";"-113.9646485"
159;"SAIGON PHARMACY LTD (36)";"4805 - 17 AVENUE S.E.";"";"CALGARY";"AB";"T2A0V3";"$12.30";"51.0373957";"-113.9654304"
160;"CALGARY CO-OP PHARMACY #15";"700 2220-68 STREET NE";"";"CALGARY";"AB";"T1Y6Y7";"$12.30";"51.0693667";"-113.9338176"
161;"MEDICINE SHOPPE #126";"12, 5440-4 STREET NW";"";"CALGARY";"AB";"T2K1A8";"$12.30";"51.0994401";"-114.0709771"
162;"HEALTH PLUS REXALL #7259";"290 MIDPARK WAY SE";"";"CALGARY";"AB";"T2X1P1";"$12.30";"50.9095113";"-114.0637515"
163;"REXALL MANAGED CARE #7258";"11500 35TH STREET SE";"UNIT #8034";"CALGARY";"AB";"T2Z3W4";"$12.30";"50.9483392";"-113.9837842"
164;"BOWNESS DRUGS";"6403 BOWNESS RD N W";"";"CALGARY";"AB";"T3B0E6";"$12.30";"51.085514";"-114.180463"
165;"SANDSTONE PHARMACIES MCKENZIE";"LAKE";"16630 MCKENZIE LAKE BLVD";"CALGARY";"AB";"T2Z1N4";"$12.30";"50.9380798";"-114.0611209"
166;"MEDICINE SHOPPE #199";"7930 BOWNESS RD NW";"#4";"CALGARY";"AB";"T3B0H3";"$12.30";"51.088967";"-114.201176"
167;"CALGARY CO-OP PHARMACY #16";"6520 FALCONRIDGE BLVD NE";"#500";"CALGARY";"AB";"T3J3W6";"$12.30";"51.1113066";"-113.9465166"
168;"RFP PHARMACY";"400-2000 VETERAN'S PLACE NW";"";"CALGARY";"AB";"T3B4N2";"$12.30";"51.0652658";"-114.1451076"
169;"SANDSTONE PHARMACIES SARCEE";"SARCEE PHARMACY LTD";"4604-37TH STREET SW";"CALGARY";"AB";"T3E3C9";"$12.30";"51.0486151";"-114.0708459"
170;"MIDTOWN MARKET CO-OP";"1130 - 11 AVENUE SW";"";"CALGARY";"AB";"T2R0G4";"$12.30";"51.0433814";"-114.0879113"
171;"CALGARY CO-OP PHARMACY #20";"11595 ROCKYVALLEY DR NW";"#1000";"CALGARY";"AB";"T3G5Y6";"$12.30";"51.1484271";"-114.2563232"
172;"SANDSTONE PHARMACIES";"FIFTH AVENUE";"222 425  1ST STREET SW";"CALGARY";"AB";"T2P3L8";"$12.30";"51.0483636";"-114.0618315"
173;"MEDICINE SHOPPE #212";"2905 17TH AVE SE";"";"CALGARY";"AB";"T2A0P7";"$12.30";"51.0377544";"-113.9915405"
174;"REXALL #7260";"#10 3301 - 17 AVENUE SE";"";"CALGARY";"AB";"T2A0R2";"$12.30";"51.0372547";"-113.9876168"
175;"REXALL PHARMACY #7262";"2-1032 - 17TH AVENUE SW";"SUITE # 101";"CALGARY";"AB";"T2T0A5";"$12.30";"51.0380578";"-114.0860408"
176;"FUTURE DRUG MART INC.";"104-5401 TEMPLE DRIVE NE";"";"CALGARY";"AB";"T1Y3R7";"$12.30";"51.0849435";"-113.9568162"
177;"CALGARY CO-OP PHARMACY #22";"12626 SYMONS VALLEY RD NW";"";"CALGARY";"AB";"T3P0A3";"$12.30";"51.167235";"-114.129198"
178;"MEDICINE SHOPPE #242";"MY RX PHARMACY INC.";"111-31 SUNPARK PLAZA SE";"CALGARY";"AB";"T2X3W5";"$12.30";"51.0486151";"-114.0708459"
179;"TSUU TINA PHARMACY";"3700 ANDERSON ROAD S.W.";"BOX 51";"CALGARY";"AB";"T2W3C4";"$12.30";"50.9500181";"-114.1419642"
180;"MARTINDALE PHARMACY";"101-126 MARTINDALE DR NE";"";"CALGARY";"AB";"T3J3G5";"$12.30";"51.1143003";"-113.9524714"
181;"REXALL PHARMACY ON CALL";"1905 - 20 AVENUE NW";"";"CALGARY";"AB";"T2M1H6";"$12.30";"51.070286";"-114.1050139"
182;"VALLEY RIDGE PHARMACY";"300-11245 VALLEY RIDGE DRIVE N.W.";"";"CALGARY";"AB";"T3B5V4";"$12.30";"51.091699";"-114.2474247"
183;"MEDICINE SHOPPE PHARMACY #260";"#11-600 CROWFOOT CRES. N.W.";"";"CALGARY";"AB";"T3G0B4";"$12.30";"51.1295139";"-114.2041251"
184;"SUPER DRUG MART #7284";"116 - 817 19TH STREET NE";"";"CALGARY";"AB";"T2E4X5";"$12.30";"51.0585717";"-114.0145667"
185;"SUPER DRUG MART #7285";"70 HIGH STREET SE";"";"CALGARY";"AB";"T2Z3V1";"$12.30";"50.9146751";"-113.9605573"
186;"SUPER DRUG MART #7287";"148 - 555 STRATHCONA BLVD SW";"";"CALGARY";"AB";"T3H2Z9";"$12.30";"51.048278";"-114.186616"
187;"REXALL #7288";"1440 - 52ND STREET NE";"UNIT #152";"CALGARY";"AB";"T2A4T8";"$12.30";"51.0638197";"-113.9577159"
188;"SUPER DRUG MART #7282";"14 - 11625 ELBOW DRIVE SW";"";"CALGARY";"AB";"T2W1G8";"$12.30";"50.9487891";"-114.085669"
189;"REXALL #7292";"55 CASTLERIDGE BLVD N.";"#120";"CALGARY";"AB";"T3J3J8";"$12.30";"51.0985571";"-113.9621537"
190;"REXALL #7228";"9650 HARVEST HILLS BLVD NE";"#300";"CALGARY";"AB";"T3K0B3";"$12.30";"51.1403806";"-114.0686272"
191;"ZINOHA PHARMACY";"161, 2515 90TH AVE S.W";"";"CALGARY";"AB";"T2V0L8";"$12.30";"50.9716213";"-114.1197249"
192;"IDA HEALTHMED PHARMACY";"#22-240 MIDPARK WAY, SE";"";"CALGARY";"AB";"T2X1N4";"$12.30";"50.9133638";"-114.0631435"
193;"SANDSTONE PHARMACIES SPRAGUE";"727-7TH AVE SW";"";"CALGARY";"AB";"T2P0Z5";"$12.30";"51.0467771";"-114.0633023"
194;"SANDSTONE PHARMACIES";"GLENMORE LANDING";"167D-1600 90 AVE SW";"CALGARY";"AB";"T2V5A8";"$12.30";"51.0126519";"-114.1904857"
195;"REXALL #7243";"30 SPRINGBOROUGH BLVD SW";"";"CALGARY";"AB";"T3H0N9";"$12.30";"51.0347043";"-114.1916421"
196;"BIOSCRIPT PHARMACY";"414-1011 GLENMORE TRAIL SW";"";"CALGARY";"AB";"T2V4R6";"$12.30";"50.993139";"-114.0851645"
197;"LUKES DRUG MART-KILLARNEY";"3407- 26 AVE SW";"";"CALGARY";"AB";"T3E0N3";"$12.30";"51.0300547";"-114.1358475"
198;"REMEDY'S RX #221";"REMEDY HOLDINGS INC";"204 - 803 CHAPARRAL DRIVE SE";"CALGARY";"AB";"T2X0E5";"$12.30";"51.0486151";"-114.0708459"
199;"REMEDY'S RX #223";"4440-44TH AVENUE NE, BAY 1";"";"CALGARY";"AB";"T1Y4W5";"$12.30";"51.0927384";"-113.9663347"
200;"MACLEOD GUARDIAN PHARMACY";"1018 MACLEOD TRAIL SE";"";"CALGARY";"AB";"T2G2M7";"$12.30";"51.0425942";"-114.0581791"
201;"CALGARY CO-OP PHARMACY #23";"410-163 QUARRY PARK BLVD SE";"";"CALGARY";"AB";"T2C5E1";"$12.30";"50.9630987";"-114.0113272"
202;"CALGARY RXELLENCE";"200-400 5TH AVENUE SW";"";"CALGARY";"AB";"T2P0L6";"$12.30";"51.048893";"-114.0706301"
203;"REXALL #7264";"PHARMX REXALL DRUG STORES LTD.";"500 - 1110 PANATELLA BLVD. NW";"CALGARY";"AB";"T3K0S6";"$12.30";"51.0486151";"-114.0708459"
204;"LONDON DRUGS PHARMACY #400";"UNIT C-4701 130TH AVENUE SE";"";"CALGARY";"AB";"T2Z4J2";"$12.30";"50.9313299";"-113.967534"
205;"SANDSTONE PHARMACIES @ YYC";"2000 AIRPORT RD NE.";"PO BOX 108";"CALGARY";"AB";"T2E6W5";"$12.30";"51.132377";"-114.0120121"
206;"MCKNIGHT PHARMACY";"MCKNIGHT PHARMACY INC";"133-4851 WESTWINDS DR NE";"CALGARY";"AB";"T3J4L4";"$12.30";"51.0486151";"-114.0708459"
207;"WHITEHORN PHARMACY";"GG & HH INC";"3-135 WHITEFIELD DRIVE NE";"CALGARY";"AB";"T1Y5X1";"$12.30";"51.0486151";"-114.0708459"
208;"FUTURE DRUG MART #2";"UNIT #102  4015-17TH AVE SE";"";"CALGARY";"AB";"T2B0S8";"$12.30";"51.0374849";"-113.976771"
209;"CALGARY DRUG MART";"SHAKIR AND COMPANY LIMITED";"E13-10 RICHARD WAY SW";"CALGARY";"AB";"T3E7M9";"$12.30";"51.0486151";"-114.0708459"
210;"LUKES DRUG MART RENFREW";"832 EDMONTON TRAIL NE";"";"CALGARY";"AB";"T2E3J6";"$12.30";"51.059531";"-114.053906"
211;"BRAESIDE PHARMACY";"RZF INC";"11432B BRAESIDE DRIVE SW";"CALGARY";"AB";"T2W4X8";"$12.30";"51.0486151";"-114.0708459"
212;"PRIMARYMED PHARMACY";"PRIMARYMED PHARMACY LTD";"148-1402 8TH AVE NW";"CALGARY";"AB";"T2N1B9";"$12.30";"51.0486151";"-114.0708459"
213;"MEDICARE HEALTH SERVICES";"B3-9935 ELBOW DR SW";"";"CALGARY";"AB";"T2W1E6";"$12.30";"50.9641462";"-114.0852362"
214;"RANCHLANDS PHARMASAVE";"1588647 ALBERTA LTD";"127-1829 RANCHLANDS BLVD NW";"CALGARY";"AB";"T3G2A7";"$12.30";"51.0767917";"-114.0073602"
215;"REXALL #9803";"PHARMA PLUS SPECIALTY PHARMACY SERV";"2888 SHAGANAPPI TRAIL NW";"CALGARY";"AB";"T3B6A8";"$12.30";"51.0486151";"-114.0708459"
216;"REXALL #9804";"PHARMA PLUS SPECIALTY PHARMACY SERV";"1029-3500 26 AVE";"CALGARY";"AB";"T1Y6J4";"$12.30";"51.0486151";"-114.0708459"
217;"REXALL #9805";"PHARMA PLUS SPECIALTY PHARMACY SERV";"1403 29 ST NW";"CALGARY";"AB";"T2N2T9";"$12.30";"51.0486151";"-114.0708459"
218;"MEDICARE PLUS PHARMACY";"JUNAID ALAM PHARMACY LTD";"BAY 7-6208 RUNDLEHORN DRIVE NE";"CALGARY";"AB";"T1Y2X1";"$12.30";"51.0486151";"-114.0708459"
219;"RANCHLANDS PHARMACY";"1440667 ALBERTA LTD";"4-7750 RANCHVIEW DRIVE NW";"CALGARY";"AB";"T3G1Y9";"$12.30";"51.0767917";"-114.0073602"
220;"SAVE-ON FOODS PHARMACY 6606";"OVERWAITEA PHARMACIES LTD";"155 WALDEN GATE SE";"CALGARY";"AB";"T2X0R2";"$12.30";"51.0486151";"-114.0708459"
221;"CROSS POINTE PHARMACY";"1774705 AB INC";"4527 8TH AVENUE S.E UNIT #7";"CALGARY";"AB";"T2A0A7";"$12.30";"50.9962941";"-113.9740348"
222;"COPPERFIELD PHARMASAVE";"DABZ PHARMACIES INC";"222-15566 MCIVOR BLVD SE";"CALGARY";"AB";"T2Z4Y2";"$12.30";"51.0486151";"-114.0708459"
223;"SCENIC ACRES PHARMASAVE";"1588647 ALBERTA LTD";"113-8555 SCURFIELD DRIVE NW";"CALGARY";"AB";"T3L1Z6";"$12.30";"51.0767917";"-114.0073602"
224;"REXALL #9806";"PHARMA PLUS SPECIALTY PHARMACY SERV";"4448 FRONT STREET SE";"CALGARY";"AB";"T3M1M4";"$12.30";"51.0486151";"-114.0708459"
225;"MEDICAL PHARMACY";"MEDICAL PHARMACIES GROUP LIMITED";"5727 BURBANK ROAD SE";"CALGARY";"AB";"T2H1Z5";"$12.30";"51.0486151";"-114.0708459"
226;"PANORAMA HILLS PHARMACY";"1715006 ALBERTA LTD";"28 PANATELLA BLVD NW";"CALGARY";"AB";"T3K6K7";"$12.30";"51.0767917";"-114.0073602"
227;"VISTA REMEDY'S RX";"1804419 ALBERTA LTD";"130A-920 36ST NE";"CALGARY";"AB";"T2A6L8";"$12.30";"51.0767917";"-114.0073602"
228;"BLUE BOTTLE PHARMACY LTD";"148 - 17TH AVENUE NE";"";"CALGARY";"AB";"T2E1L6";"$12.30";"51.0679149";"-114.0600653"
229;"SHOPPERS DRUG MART #6072";"8796823 CANADA INC";"1645 32 AVE NE";"CALGARY";"AB";"T2E7A3";"$12.30";"50.9962941";"-113.9740348"
230;"FOREST LAWN PHARMACY";"FZ RELIEF SERVICES INC";"105-4909 17 AVE SE";"CALGARY";"AB";"T2A0V5";"$12.30";"51.0486151";"-114.0708459"
231;"ZAMIN HEALTH CARE PHARMACY";"ZAMIN WELLNESS INC";"15233 BANNISTER RD SE";"CALGARY";"AB";"T2X1Z3";"$12.30";"51.0486151";"-114.0708459"
232;"GLAMORGAN REMEDY'S RX";"MULTIDIMENSION INC";"14-3919 RICHMOND RD SW";"CALGARY";"AB";"T3E4P2";"$12.30";"51.0486151";"-114.0708459"
233;"MADIGAN PHARMACY";"GROUP PHARMA LTD";"68-6060 MEMORIAL DR NE";"CALGARY";"AB";"T2A5Z5";"$12.30";"51.0486151";"-114.0708459"
234;"ROYAL CARE CLINIC PHARMACY";"AMAZING GRACE PHARMA INC";"635 SHAWCLIFFE GATE SW";"CALGARY";"AB";"T2Y1W1";"$12.30";"51.0486151";"-114.0708459"
235;"NAZIA PHARMACY";"ATIQUE & COMPANY LTD";"4-6815 TEMPLE DRIVE NE";"CALGARY";"AB";"T1Y5N4";"$12.30";"51.0486151";"-114.0708459"
236;"SLOANE REMEDY'S RX PHARMACY";"1856144 ALBERTA LTD";"280-5920 1A ST SW";"CALGARY";"AB";"T2H0G3";"$12.30";"51.0767917";"-114.0073602"
237;"COACH HILL PHARMACY";"1546567 ALBERTA LTD";"105-6490 OLD BANFF COACH RD SW";"CALGARY";"AB";"T3H5R8";"$12.30";"51.0767917";"-114.0073602"
238;"MOUNTAIN VIEW PHARMACY";"POPE KYRILLOS PHARMACEUTICAL INC";"210-9737 MACLEOD TRAIL SW";"CALGARY";"AB";"T2J0P6";"$12.30";"51.0486151";"-114.0708459"
239;"VITALITY DRUGS";"1276829 ALBERTA LTD";"BAY 2110 -380 CANYON MEADOWS DR SE";"CALGARY";"AB";"T2J7C3";"$12.30";"51.0767917";"-114.0073602"
240;"UNIVERSAL HEALTH PHARMACY";"1588647 ALBERTA LTD";"523 WOODPARK BLVD SW UNIT #1";"CALGARY";"AB";"T2W3R5";"$12.30";"51.0767917";"-114.0073602"
241;"PHARMACARE PHARMACY #3";"PHARMACARE FULFILLMENT CENTER LTD";"101-708 11 AVE SW";"CALGARY";"AB";"T2R0E4";"$12.30";"51.0486151";"-114.0708459"
242;"NORTHLAND PHARMACY";"108B - 3604 52 AVENUE NW";"";"CALGARY";"AB";"T2L1V9";"$12.30";"51.1009855";"-114.1352573"
243;"IMAGINE HEALTH PHARMACY-";"DOWNTOWN CALGARY";"#100, 300 - 6 AVE SE";"CALGARY";"AB";"T2G0G5";"$12.30";"51.1536487";"-114.1236398"
244;"ERINWOODS PHARMACY";"NADEEM & AMAR CORPORATION";"3571 52 ST SE";"CALGARY";"AB";"T2B3R3";"$12.30";"51.0486151";"-114.0708459"
245;"SOUTHWOOD PHARMASAVE #372";"1588647 ALBERTA LTD";"80-10233 ELBOW DR SW";"CALGARY";"AB";"T2W1E8";"$12.30";"51.0767917";"-114.0073602"
246;"TEMPLE PHARMACY";"1871204 ALBERTA INC";"24-7196 TEMPLE DRIVE NORTH EAST";"CALGARY";"AB";"T1V4E8";"$12.30";"50.9962941";"-113.9740348"
247;"ROCKROYAL PHARMACY";"HEALTHY LIVING PHARMACY INC";"228-500 ROYAL OAK DRIVE NW";"CALGARY";"AB";"T3G5J7";"$12.30";"51.0486151";"-114.0708459"
248;"SAVE ON FOODS PHARMACY #6634";"8855 MACLEOD TRAIL SW";"";"CALGARY";"AB";"T2H0M2";"$12.30";"50.9743866";"-114.0717384"
249;"ROYAL CARE DOUGLASDALE";"PHARMACY-GENEPHIL PHARMA INC";"6-20 DOUGLAS WOODS DRIVE SE";"CALGARY";"AB";"T2Z1K2";"$12.30";"51.0486151";"-114.0708459"
250;"CONVENANT PHARMACY CALGARY";"COVENANT HEALTH";"70 EVANSPARK MANOR NW";"CALGARY";"AB";"T3P0N4";"$12.30";"51.0486151";"-114.0708459"
251;"SANDSTONE PHARMACIES - DOVER";"834204 ALBERTA LTD";"4-3525 26 AVE SE";"CALGARY";"AB";"T2B2M9";"$12.30";"51.0767917";"-114.0073602"
252;"CALGARY DRUG MART #02";"NS AND TS COMPAGNY LTD";"2-4100 MARLBOROUGH DRIVE NE";"CALGARY";"AB";"T2A2Z5";"$12.30";"51.0486151";"-114.0708459"
253;"RUNDLE PHARMACY";"1876966 ALBERTA LTD";"13A - 3735 RUNDLEHORN DRIVE NE";"CALGARY";"AB";"T2Y2K1";"$12.30";"51.0767917";"-114.0073602"
254;"MELL PHARMACY";"MELL PHARMACY LTD";"771 NORTH MOUNT DR NW";"CALGARY";"AB";"T2L0A1";"$12.30";"51.0486151";"-114.0708459"
255;"DISCOVERY RIDGE COMPOUNDING";"PHARMACY AND TRAVEL CLINIC";"712-10 DISCOVERY RIDGE HILL SW";"CALGARY";"AB";"T3H5X2";"$12.30";"51.0486151";"-114.0708459"
256;"DOUGLASGLEN PHARMACY";"& TRAVEL CLINIC";"124-11420 27TH STREET";"CALGARY";"AB";"T2Z3R6";"$12.30";"51.0486151";"-114.0708459"
257;"THE MEDICINE SHOPPE #171";"1906487 ALBERTA LTD";"#100-2675-36TH ST N.E.";"CALGARY";"AB";"T1Y6H6";"$12.30";"51.0767917";"-114.0073602"
258;"MACLEOD GUARDIAN PHARMACY";"1508686 ALBERTA LTD";"1018 MACLEOD TRAIL SE";"CALGARY";"AB";"T2G2M7";"$12.30";"51.0767917";"-114.0073602"
259;"SAGE PLUS CLINICAL PHARMACY";"MIKEN HOLDINGS INC";"860 13TH  ST SE";"CALGARY";"AB";"T2G1R2";"$12.30";"51.0486151";"-114.0708459"
260;"CALGARY DRUG MART #03";"HAMEED & COMPANY LTD";"3- 124 4850 WESTWINDS DR NE";"CALGARY";"AB";"T3J3Z5";"$12.30";"51.0486151";"-114.0708459"
261;"HUNTERHORN PHARMACY";"CANPAK PROFESSIONAL INC";"6558-6500 4 ST NE";"CALGARY";"AB";"T2K6H9";"$12.30";"51.0486151";"-114.0708459"
262;"FAMILY CARE PHARMACY";"9393293 CANADA LTD";"218 40 COUNTRY HILLS LANDING NW";"CALGARY";"AB";"T3K5P4";"$12.30";"51.0767917";"-114.0073602"
263;"SHOPPERS DRUG MART #2369";"ZIAD ELTOUM DRUGS LTD";"5004-2060 SYMONS VALLEY PARKWAY NW";"CALGARY";"AB";"T3P0M9";"$12.30";"51.0486151";"-114.0708459"
264;"17TH AVE DISCOUNT PHARMACY";"1917182 ALBERTA INC";"5-3415 17 AVE SE";"CALGARY";"AB";"T2A0R3";"$12.30";"50.9962941";"-113.9740348"
265;"UNIVERSAL HEALTH PHARMACY #2";"1588647 ALBERTA LTD";"103-1704 61 ST SE";"CALGARY";"AB";"T2A4V5";"$12.30";"51.0767917";"-114.0073602"
266;"MCKESSON SPS";"#100-222 58 AVE SW";"";"CALGARY";"AB";"T2H2S3";"$12.30";"51.0016645";"-114.0676117"
267;"SOUTH TRAIL PHARMACY";"1906803 ALBERTA LTD";"78-4307 130 AVE SE";"CALGARY";"AB";"T2Z3V8";"$12.30";"51.0767917";"-114.0073602"
268;"UNIVERSAL HEALTH PHARMACY #3";"1588647 ALBERTA LTD";"250-12024 SARCEE TRAIL NW";"CALGARY";"AB";"T3R0J1";"$12.30";"51.0767917";"-114.0073602"
269;"MIDLAKE PHARMACY INC";"15233 BANNISTER RD SE";"";"CALGARY";"AB";"T2X1Z3";"$12.30";"50.9163474";"-114.0672399"
270;"MEDICINE SHOPPE #178";"834986 ALBERTA INC";"105-4411 16 AVE NW";"CALGARY";"AB";"T3B0M3";"$12.30";"50.9962941";"-113.9740348"
271;"SUPER DRUG MART #7289";"2050 - 11300 TUSCANY BLVD NW";"";"CALGARY";"AB";"T2L2V7";"$12.31";"51.1247963";"-114.2484019"
272;"GLOBAL DRUGS";"#115, 233-16TH AVE NW";"";"CALGARY";"AB";"T2M0H5";"$12.32";"51.0664919";"-114.066412"
273;"IMAGINE HEALTH PHARMACY";"CALGARY";"4120-15 SUNPARK PLAZA SE";"CALGARY";"AB";"T2X0M5";"$12.35";"51.1536487";"-114.1236398"
274;"SHOPPERS DRUG MART #2413";"BRIAN JONES PHARM  LTD";"100-2250 162 AVE SW";"CALGARY";"AB";"T2Y4Z9";"$12.35";"51.0486151";"-114.0708459"
275;"MEDICINE SHOPPE PHARMACY #194";"2303 4TH STREET SW";"";"CALGARY";"AB";"T2S2S7";"$12.36";"51.032222";"-114.0719134"
276;"MEDICINE SHOPPE #314";"VINA MAREB PHARMACIES INC";"3105-230 EVERSYDE BLVD SW";"CALGARY";"AB";"T2Y0J4";"$12.40";"51.0486151";"-114.0708459"
277;"CHIEF PHARMACY";"CHIEF PHARMACY INC";"411-19 STREET SE";"CALGARY";"AB";"T2E6J7";"$12.43";"51.0486151";"-114.0708459"
278;"EXALAN PHARMACY";"#7-2111 CENTRE STREET NORTH";"";"CALGARY";"AB";"T2E2T2";"$12.53";"51.0711557";"-114.0631109"
279;"CROSS BRIDGE PHARMACY";"803-1 AVENUE N.E. MAIN FLOOR";"";"CALGARY";"AB";"T2E7C5";"$12.60";"51.0415238";"-114.0285369"
280;"TOWER DRUGS";"#137 - 131 - 9TH AVE SW";"TOWER CENTER, MAIN FLOOR WEST";"CALGARY";"AB";"T2P1K1";"$12.61";"51.0442771";"-114.0634826"
281;"KENRON COMPOUNDING PHARMACY";"KENRON PHARMACY 11 LTD";"#110 - 1011 GLENMORE TRAIL SW";"CALGARY";"AB";"T2V4R6";"$12.61";"51.0486151";"-114.0708459"
282;"THE MEDICINE SHOPPE #181";"923270 ALBERTA LTD";"11-555 HAWKWOOD BLVD NW";"CALGARY";"AB";"T3G3K2";"$12.66";"51.0767917";"-114.0073602"
283;"SOUTHPORT PHARMACY";"106-10333 SOUTHPORT ROAD SW";"";"CALGARY";"AB";"T2W3X6";"$12.98";"50.9629472";"-114.0732755"
284;"DERMATOLOGY CENTRE PHARMACY";"124 42 AVE SW";"";"CALGARY";"AB";"T2S3B3";"$13.15";"51.0165786";"-114.0653757"
285;"SCRIPT PHARMACY";"100-7015 MACLEOD TR SW";"";"CALGARY";"AB";"T2H2K6";"$13.22";"50.9909786";"-114.072757"
286;"THE CORNER DRUGSTORE";"602 8TH AVENUE S.E.";"";"CALGARY";"AB";"T2G0M1";"$14.28";"51.0452002";"-114.0506442"
287;"MEDICINE SHOPPE #178";"105 - 4411 - 16 AVE NW";"";"CALGARY";"AB";"T3B0M3";"$14.28";"51.0679473";"-114.1588913"
288;"CALMAR PHARMACY LTD";"P.O. BOX 330";"5002-50TH AVENUE";"CALMAR";"AB";"T0C0V0";"$12.06";"53.2650981";"-113.8056665"
289;"DRUGSTORE PHARMACY #1547";"7005 - 48 AVENUE";"";"CAMROSE";"AB";"T4V4W1";"$10.63";"53.0161507";"-112.8640663"
290;"WALMART PHARMACY #3181";"6800-48TH AVE";"";"CAMROSE";"AB";"T4V4T1";"$11.66";"53.0193988";"-112.861953"
291;"SAFEWAY PHARMACY #8883";"SOBEYS WEST INC.";"200 CORNE STONE, 6800 - 48TH AVE.3";"CAMROSE";"AB";"T4V4T1";"$11.77";"53.0222045";"-112.8285983"
292;"SHOPPERS DRUG MART #2368";"1A-6601-48 AVE";"";"CAMROSE";"AB";"T4V3G8";"$12.13";"53.0159142";"-112.8559294"
293;"PHARMASAVE #390";"6708-48 AVENUE";"SUITE 1010";"CAMROSE";"AB";"T4V2S3";"$12.30";"53.0186694";"-112.8577068"
294;"CAMROSE GROVES VALUE DRUG MART";"4911-50TH ST";"";"CAMROSE";"AB";"T4V1X9";"$12.30";"53.020926";"-112.824653"
295;"CAMROSE RXELLENCE";"6601 48 AVENUE";"";"CAMROSE";"AB";"T4V3G8";"$12.30";"53.0159142";"-112.8559294"
296;"SHOPPERS DRUG MART #331";"180-6800-48TH AVENUE";"";"CAMROSE";"AB";"T4V4T1";"$12.31";"53.0193988";"-112.861953"
297;"SAFEWAY PHARMACY #8919";"SOBEYS WEST INC.";"1200 RAILWAY AVENUE";"CANMORE";"AB";"T1W1P4";"$11.75";"51.0747378";"-115.3599592"
298;"GOURLAY'S CLINIC PHARMACY";"1151 SIDNEY STREET";"#120";"CANMORE";"AB";"T1W3G1";"$12.19";"51.0913259";"-115.3490705"
299;"SHOPPERS DRUG MART #2332";"933 RAILWAY AVENUE";"";"CANMORE";"AB";"T1W1P3";"$12.21";"51.0904897";"-115.3558248"
300;"SAVE ON FOODS PHARMACY #6635";"CANMORE-OVERWAITEA PHARMACIES LTD";"2-950 RAILWAY AVE";"CANMORE";"AB";"T1W1P4";"$12.28";"51.0747378";"-115.3599592"
301;"REXALL DRUG STORE #7269";"901 - 8TH STREET";"";"CANMORE";"AB";"T1W2B4";"$12.30";"51.0892358";"-115.3637763"
302;"DRUGSTORE PHARMACY #9024";"PO BOX 2489";"120-2 STREET EAST";"CARDSTON";"AB";"T0K0K0";"$10.35";"49.163686";"-113.245527"
303;"PHARMASAVE #358";"BOX 1970";"";"CARDSTON";"AB";"T0K0K0";"$12.30";"49.1950663";"-113.301798"
304;"CARDSTON VALUE DRUG MART";"1617305 ALBERTA LTD";"237 MAIN STREET  P.O. BOX 730";"CARDSTON";"AB";"T0K0K0";"$12.30";"49.1950663";"-113.301798"
305;"CARSTAIRS FAMILY PHARMASAVE";"RUBICON PHARMACIES INC";"BOX 488 120B-10TH AVE SOUTH";"CARSTAIRS";"AB";"T0M0N0";"$12.27";"51.5649396";"-114.0985975"
306;"CASTOR VALUE DRUG MART";"5106-50TH AVENUE";"PO BOX 179";"CASTOR";"AB";"T0C0X0";"$12.30";"52.218181";"-111.904101"
307;"LOBLAW PHARMACY #4910";"301-100 RAINBOW ROAD";"";"CHESTERMERE";"AB";"T1X0V3";"$9.71";"51.0253603";"-113.8420349"
308;"SAFEWAY PHARMACY #8991";"SOBEYS WEST INC.";"100 - 135 CHESTERMERE STATION WAY";"CHESTERMERE";"AB";"T1X1V2";"$11.99";"51.0498087";"-113.8233018"
309;"SHOPPERS DRUG MART #2308";"300 -196 CHESTERMERE STATION WAY";"";"CHESTERMERE";"AB";"T1X0A9";"$12.25";"51.0478042";"-113.8278233"
310;"CHESTERMERE REMEDY'S RX";"1719137 ALBERTA LTD";"106B-300 MERGANSER DRIVE";"CHESTERMERE";"AB";"T1X1L6";"$12.30";"51.0498087";"-113.8233018"
311;"TOWNSEND DRUG (656)";"114-49TH AVENUE WEST";"P.O. BOX 820";"CLARESHOLM";"AB";"T0L0T0";"$12.30";"50.0251358";"-113.582649"
312;"CLARESHOLM PHARMACY";"PS PHARMAZEE CORP";"4921-1ST STREET WEST PO BOX 580";"CLARESHOLM";"AB";"T0L0T0";"$12.30";"50.0191916";"-113.583768"
313;"PHARMASAVE #308";"FLETCHER'S APOTHECARY LTD";"114-49TH AVENUE WEST P.O. BOX 880";"CLARESHOLM";"AB";"T0L0T0";"$12.30";"50.0191916";"-113.583768"
314;"COALDALE PHARMASAVE";"1910-20 AVENUE";"P.O BOX 1315";"COALDALE";"AB";"T1M1N1";"$12.24";"49.7278019";"-112.621739"
